                                         44      1.425  9.997E-01  1.000E+00  2.962E-04
 53   7.665201  20.0  1             2   +X                (20+)  0
                                         50      0.707  1.665E-01  1.668E-01  1.546E-03
                                         47      1.021  8.327E-01  8.332E-01  6.233E-04
 54   7.819300  21.0 -1   7.90E-13  1   +X                (21-)  0
                                         46      1.340  9.997E-01  1.000E+00  3.359E-04
 55   7.906200  21.0  1   4.50E-13  2   +X                (21+)  0
                                         53      0.241  1.862E-01  1.902E-01  2.146E-02
                                         47      1.261  8.095E-01  8.098E-01  3.807E-04
 56   7.965500  20.0  1             1   +X                (20+)  0
                                         45      1.604  1.000E+00  1.000E+00  0.000E+00
 57   8.214100  21.0 -1   1.25E-13  1   +X                (21-)  0
                                         49      1.406  9.997E-01  1.000E+00  3.043E-04
 58   8.270100  21.0  1   1.20E-13  1   +X                (21+)  0
                                         48      1.548  1.000E+00  1.000E+00  0.000E+00
 59   8.429001  21.0 -1   1.60E-13  1   +X                (21-)  0
                                         51      1.456  9.997E-01  1.000E+00  2.836E-04
 60   8.603001  21.0  1   3.00E-13  1   +X                (21+)  0
                                         50      1.645  1.000E+00  1.000E+00  0.000E+00
 61   9.064800  22.0 -1   5.50E-14  1   +X                (22-)  0
                                         52      1.604  1.000E+00  1.000E+00  0.000E+00
 62   9.381701  23.0  1   2.20E-13  1   +X                (23+)  0
                                         55      1.476  9.997E-01  1.000E+00  2.761E-04
 63   9.649000  23.0 -1   2.30E-13  1   +X                (23-)  0
                                         54      1.830  1.000E+00  1.000E+00  0.000E+00
 64   9.728500  23.0 -1   5.50E-14  1   +X                (23-)  0
                                         57      1.514  1.000E+00  1.000E+00  0.000E+00
 65   9.774000  22.0  1             1   +X                (22+)  0
                                         56      1.808  1.000E+00  1.000E+00  0.000E+00
 66  10.052401  23.0  1   1.10E-13  1   +X                (23+)  0
                                         58      1.782  1.000E+00  1.000E+00  0.000E+00
 67  10.430000  23.0  1   8.00E-14  1   +X                (23+)  0
                                         60      1.827  1.000E+00  1.000E+00  0.000E+00
 68  10.866501  24.0 -1   4.20E-14  1   +X                (24-)  0
                                         61      1.802  1.000E+00  1.000E+00  0.000E+00
 69  11.283001  25.0  1   7.00E-14  1   +X                (25+)  0
                                         62      1.901  1.000E+00  1.000E+00  0.000E+00
 70  11.456901  25.0 -1   8.30E-14  1   +X                (25-)  0
                                         64      1.728  1.000E+00  1.000E+00  0.000E+00
 71  12.013000  25.0  1   4.20E-14  1   +X                (25+)  0
                                         66      1.961  1.000E+00  1.000E+00  0.000E+00
 72  12.407001  25.0  1             1   +X                (25+)  0
                                         67      1.978  0.000E+00  0.000E+00  0.000E+00
 73  12.886001  26.0 -1   2.10E-14  1   +X                (26-)  0
                                         68      2.019  1.000E+00  1.000E+00  0.000E+00
 74  13.416000  27.0 -1   4.20E-14  1   +X                (27-)  0
                                         70      1.960  1.000E+00  1.000E+00  0.000E+00
 75  13.509001  27.0  1   6.20E-14  1   +X                (27+)  0
                                         69      2.226  1.000E+00  1.000E+00  0.000E+00
 76  13.568001  27.0  1   6.00E-14  1   +X                (27+)  0
                                         69      2.285  1.000E+00  1.000E+00  0.000E+00
 77  15.095000  28.0 -1             1   +X                (28-)  0
                                         73      2.209  1.000E+00  1.000E+00  0.000E+00
 78  15.662001  29.0 -1             1   +X                (29-)  0
                                         74      2.245  1.000E+00  1.000E+00  0.000E+00
 79  18.058001  31.0 -1             1   +X                (31-)  0
                                         78      2.396  1.000E+00  1.000E+00  0.000E+00
 80  20.786001  33.0 -1             1   +X                (33-)  0
                                         79      2.729  0.000E+00  0.000E+00  0.000E+00
 87Nb   87   41  100  150   17    1   12.430000    3.667000
  1   0.000000   0.5 -1   2.25E+02  0 u                  (1/2-)  1 =    100.0000 %EC+%B+
  2   0.003840   4.5  1   1.56E+02  0 u                  (9/2+)  1 ?      0.0000 %EC+%B+
  3   0.200200   1.5 -1             1 u                  (3/2-)  0
                                          1      0.200  9.665E-01  1.000E+00  3.471E-02
  4   0.266810   3.5  1             1 u                  (7/2+)  0
                                          2      0.263  9.832E-01  1.000E+00  1.713E-02
  5   0.334000   2.5 -1   2.80E-08  2 u                  (5/2-)  0
                                          4      0.067  6.699E-02  9.253E-02  3.813E-01
                                          1      0.334  8.932E-01  9.075E-01  1.596E-02
  6   0.400800   2.5  1             2 c          (9/2,7/2,5/2)+  0
                                          4      0.134  1.350E-01  1.487E-01  1.016E-01
                                          2      0.397  8.436E-01  8.513E-01  9.114E-03
  7   0.784480   6.5  1   1.80E-12  1 u                 (13/2+)  0
                                          2      0.781  9.987E-01  1.000E+00  1.320E-03
  8   0.839810   3.5 -1             4 u                  (7/2-)  0
                                          5      0.506  9.967E-01  1.000E+00  3.359E-03
                                          4      0.573  0.000E+00  0.000E+00  9.797E-04
                                          3      0.640  0.000E+00  0.000E+00  2.159E-03
                                          2      0.836  0.000E+00  0.000E+00  4.319E-04
  9   0.962870   6.5  1             1 u                 (13/2+)  0
                                          2      0.959  9.992E-01  1.000E+00  7.755E-04
 10   1.051390   5.5  1             3 u                 (11/2+)  0
                                          7      0.267  1.991E-01  2.024E-01  1.648E-02
                                          4      0.785  7.966E-01  7.976E-01  1.262E-03
                                          2      1.048  0.000E+00  0.000E+00  5.896E-04
 11   1.168690   4.5 -1             2 u                  (9/2-)  0
                                          5      0.835  0.000E+00  0.000E+00  1.081E-03
                                          2      1.165  0.000E+00  0.000E+00  2.045E-04
 12   1.349290   7.5  1             1 g                          0
                                         10      0.298  9.771E-01  1.000E+00  2.345E-02
 13   1.603580   5.5 -1             2 u                 (11/2-)  0
                                         11      0.435  0.000E+00  0.000E+00  4.917E-03
                                          8      0.764  9.987E-01  1.000E+00  1.350E-03
 14   1.737040   8.5  1   7.00E-13  1 u                 (17/2+)  0
                                          7      0.953  9.992E-01  1.000E+00  8.200E-04
 15   1.954500   7.5  1             3 u                 (15/2+)  0
                                         10      0.903  5.776E-01  5.781E-01  8.935E-04
                                          9      0.992  2.022E-01  2.023E-01  7.359E-04
                                          7      1.170  2.195E-01  2.196E-01  4.671E-04
 16   1.976700   6.5 -1             1 u                 (13/2-)  0
                                         11      0.808  9.988E-01  1.000E+00  1.172E-03
 17   2.114300   7.5  1             1 u                 (15/2+)  0
                                         10      1.063  9.994E-01  1.000E+00  5.518E-04
 18   2.277230   7.5 -1             3 u                 (15/2-)  0
                                         16      0.301  0.000E+00  0.000E+00  1.220E-02
                                         13      0.674  8.712E-01  8.728E-01  1.875E-03
                                          7      1.493  1.272E-01  1.272E-01  1.330E-04
 19   2.412300   8.5 -1   5.80E-11  6 u                 (17/2-)  0
                                         18      0.135  3.950E-01  4.340E-01  9.892E-02
                                         17      0.298  0.000E+00  0.000E+00  5.280E-03
                                         16      0.436  7.504E-02  7.555E-02  6.795E-03
                                         15      0.458  3.397E-01  3.403E-01  1.715E-03
                                         14      0.675  7.504E-02  7.509E-02  6.769E-04
                                         12      1.063  7.504E-02  7.506E-02  2.427E-04
 20   2.490730  10.5  1   1.40E-11  1 u                 (21/2+)  0
                                         14      0.754  9.986E-01  1.000E+00  1.440E-03
 21   2.694270   8.5 -1             3 u                 (17/2-)  0
                                         19      0.282  3.608E-01  3.660E-01  1.433E-02
                                         18      0.417  0.000E+00  0.000E+00  5.429E-03
                                         16      0.718  6.330E-01  6.340E-01  1.586E-03
 22   2.736710  -1.0  0             1                            0
                                         19      0.325  1.000E+00  1.000E+00  0.000E+00
 23   2.860960  10.5  1   8.00E-13  2 u                 (21/2+)  0
                                         20      0.370  0.000E+00  0.000E+00  7.280E-03
                                         14      1.124  0.000E+00  0.000E+00  4.874E-04
 24   2.905530   9.5 -1             4 u                 (19/2-)  0
                                         22      0.169  1.867E-01  1.867E-01  0.000E+00
                                         20      0.415  0.000E+00  0.000E+00  2.199E-03
                                         19      0.493  2.276E-01  2.284E-01  3.639E-03
                                         18      0.628  5.835E-01  5.849E-01  2.267E-03
 25   2.988110   9.5 -1             2 u                 (19/2-)  0
                                         21      0.294  0.000E+00  0.000E+00  1.291E-02
                                         19      0.576  0.000E+00  0.000E+00  2.479E-03
 26   3.218840  10.5 -1   1.60E-12  3 u                 (21/2-)  0
                                         25      0.231  7.318E-02  7.494E-02  2.396E-02
                                         24      0.313  1.273E-01  1.287E-01  1.099E-02
                                         19      0.806  7.955E-01  7.964E-01  1.177E-03
 27   3.219710  11.5  1   6.00E-13  2 u                 (23/2+)  0
                                         23      0.359  0.000E+00  0.000E+00  7.845E-03
                                         20      0.729  9.986E-01  1.000E+00  1.445E-03
 28   3.445970  12.5  1   1.70E-12  2 u                 (25/2+)  0
                                         27      0.226  4.482E-01  4.595E-01  2.521E-02
                                         20      0.955  5.400E-01  5.405E-01  7.827E-04
 29   3.741780  12.5  1             3 u                 (25/2+)  0
